ключ_клиента,регион_проживания,город_проживания,возраст,пол,месяц_покупок,оборот_аптеки,оборот_рестораны,оборот_одежда_и_обувь,оборот_автоуслуги,оборот_супермаркеты,оборот_такси,оборот_красота,оборот_развлечения,оборот_жд_билеты,оборот_образование,оборот_дом_и_ремонт,оборот_спорттовары,оборот_животные,оборот_цветы,оборот_фастфуд,оборот_каршеринг,оборот_аренда_авто,активация_кэшбэка_аптеки,активация_кэшбэка_рестораны,активация_кэшбэка_одежда_и_обувь,активация_кэшбэка_автоуслуги,активация_кэшбэка_супермаркеты,активация_кэшбэка_такси,активация_кэшбэка_красота,активация_кэшбэка_развлечения,активация_кэшбэка_жд_билеты,активация_кэшбэка_образование,активация_кэшбэка_дом_и_ремонт,активация_кэшбэка_спорттовары,активация_кэшбэка_животные,активация_кэшбэка_цветы,активация_кэшбэка_фастфуд,активация_кэшбэка_каршеринг,активация_кэшбэка_аренда_авто,кэшбэк_аптеки,кэшбэк_рестораны,кэшбэк_одежда_и_обувь,кэшбэк_автоуслуги,кэшбэк_супермаркеты,кэшбэк_такси,кэшбэк_красота,кэшбэк_развлечения,кэшбэк_жд_билеты,кэшбэк_образование,кэшбэк_дом_и_ремонт,кэшбэк_спорттовары,кэшбэк_животные,кэшбэк_цветы,кэшбэк_фастфуд,кэшбэк_каршеринг,кэшбэк_аренда_авто
506969250,Москва,Москва,25,M,2023-09-01,5635.0,72969.0,69522.0,,98165.0,,6120.0,3175.0,17623.0,,27240.0,,,,32208.0,32882.0,,1.0,,0.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,18.0,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-04-01,32936.0,7260.0,69663.0,,100056.0,5229.0,,18600.0,,,963.0,,,,24432.0,,,0.0,1.0,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-05-01,1515.0,13272.0,89753.0,600.0,68058.0,8313.0,,8100.0,,,,,,,23737.0,,,1.0,,,0.0,,,,1.0,,,,,,,,,,75.0,,,,,,,1980.0,,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-06-01,5658.0,4860.0,138279.0,,150423.0,4308.0,,750.0,,,13650.0,,,,22134.0,,,1.0,,,0.0,,,,1.0,,,,,,,,,,273.0,,,,,,,36.0,,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-07-01,14325.0,,60510.0,750.0,79502.0,6009.0,,18180.0,57984.0,,2262.0,14097.0,,,9309.0,,,0.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,909.0,,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-08-01,,1230.0,127704.0,,72776.0,4086.0,,900.0,,,4770.0,1494.0,,,29503.0,,,0.0,,,,,,1.0,1.0,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,,
507290717,Ростовская область,Шахты,30,F,2023-09-01,75.0,33846.0,70323.0,450.0,48378.0,14991.0,3300.0,30000.0,,,5809.0,,,,48142.0,,,1.0,,,0.0,,,,1.0,,,,,,,,,,3.0,,,,,,,1500.0,,,,,,,,,
507308964,Москва,Москва,34,M,2023-04-01,14910.0,220845.0,,,24558.0,,,,,,,8280.0,,,14439.0,,,,,,,,0.0,,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,414.0,,,,,
507308964,Москва,Москва,34,M,2023-05-01,11798.0,630.0,,,35887.0,,,,,,,26094.0,,,25500.0,,,1.0,,0.0,,,,0.0,,0.0,,,,,,,,,585.0,,,,,,,,,,,,,,,,
507308964,Москва,Москва,34,M,2023-06-01,1683.0,4710.0,1497.0,,19567.0,1224.0,3000.0,,,,17523.0,6897.0,,300.0,27459.0,,,,,1.0,,,,,0.0,0.0,,,1.0,,,,,,,,342.0,,,,,,,,,,,,,,
507308964,Москва,Москва,34,M,2023-07-01,3861.0,25620.0,,,62090.0,,,,,,9540.0,,,,16137.0,,,1.0,,,,1.0,,1.0,,0.0,,,,,0.0,,0.0,,186.0,,,,3045.0,,,,,,,,,,,,
507308964,Москва,Москва,34,M,2023-08-01,3582.0,5340.0,,,42412.0,9468.0,3900.0,,,,,,,,13071.0,,,0.0,,1.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
507308964,Москва,Москва,34,M,2023-09-01,2296.0,26001.0,11397.0,,55732.0,12753.0,,3600.0,1500.0,,4368.0,,,,29987.0,,,0.0,,,,1.0,,,,,0.0,,0.0,,0.0,,,,,,,,2439.0,,,,,,,,,,,,
507320644,Москва,Москва,35,M,2023-04-01,31913.0,30174.0,46503.0,128782.0,273025.0,27960.0,,,,,44520.0,,24354.0,35400.0,20571.0,,,,1.0,,1.0,,,,0.0,,,,,1.0,,,,,,1500.0,,6435.0,,,,,,,,,1215.0,,,,
507320644,Москва,Москва,35,M,2023-05-01,30602.0,323268.0,59979.0,,115903.0,9252.0,3870.0,,,,3600.0,,12949.0,17700.0,40983.0,,,1.0,,1.0,,,,,,,,,,1.0,0.0,,,,1107.0,,,,,,,,,,,,645.0,,,,
507320644,Москва,Москва,35,M,2023-06-01,10694.0,72624.0,,21945.0,146466.0,17583.0,,22200.0,,,,,8900.0,,20838.0,,,0.0,1.0,,,,,0.0,,,,,,1.0,,,,,,3621.0,,,,,,,,,,,444.0,,,,
507320644,Москва,Москва,35,M,2023-07-01,4413.0,82569.0,14985.0,,193564.0,17736.0,3870.0,393.0,9210.0,,,29973.0,25416.0,28380.0,12212.0,,,1.0,,,0.0,1.0,,,0.0,,,,,1.0,,,,,216.0,,,,9435.0,,,,,,,,1266.0,,,,
507320644,Москва,Москва,35,M,2023-08-01,2796.0,62730.0,4470.0,,189584.0,1764.0,5070.0,42600.0,,,,3690.0,26599.0,25980.0,17322.0,,,,0.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,183.0,660.0,735.0,,,
507320644,Москва,Москва,35,M,2023-09-01,,90222.0,214059.0,,363232.0,37680.0,,13500.0,,,67536.0,,27981.0,31140.0,54837.0,,,,,,,1.0,,,,,,,0.0,1.0,1.0,,,,,,,,17865.0,,,,,,,,1398.0,1557.0,,,
507325241,Москва,Москва,60,F,2023-04-01,,17700.0,,3600.0,49906.0,28386.0,12000.0,,,,137217.0,,,,52854.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1410.0,,,,,,,,,,,
507325241,Москва,Москва,60,F,2023-05-01,1539.0,54312.0,18660.0,138693.0,71611.0,20853.0,39480.0,,,55200.0,,3570.0,,37950.0,36126.0,,,1.0,,,1.0,,,,,,,,,,0.0,,,,72.0,,,6930.0,,,,,,,,,,,,,
507325241,Москва,Москва,60,F,2023-06-01,8024.0,52080.0,1758.0,1500.0,40940.0,4206.0,8340.0,1950.0,,,9036.0,,5318.0,,74925.0,,,1.0,,,,,,,,,0.0,,1.0,,,,,,24.0,,,,,,,,,,,,,,,,
507325241,Москва,Москва,60,F,2023-07-01,397.0,162738.0,29940.0,91919.0,91409.0,27819.0,28800.0,16242.0,11700.0,55200.0,30732.0,,,,34693.0,,33600.0,1.0,1.0,,,,,1.0,,,,,,0.0,0.0,,,,18.0,7707.0,,,,,1440.0,,,,,,,,,,
507325241,Москва,Москва,60,F,2023-08-01,,124743.0,3600.0,600.0,40598.0,8535.0,28320.0,7800.0,,,,897.0,,,50799.0,,,0.0,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,390.0,,,,,,,,,
507325241,Москва,Москва,60,F,2023-09-01,3129.0,113493.0,,26820.0,71038.0,45618.0,17400.0,12678.0,,,6321.0,,,39705.0,20740.0,,,,1.0,,,,,1.0,0.0,,0.0,,,,,,,,,5655.0,,,,,891.0,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-04-01,10155.0,,,,48636.0,,,,,,10725.0,,,9150.0,,,,,,,,1.0,,,0.0,0.0,,,,,0.0,,,,,,,,1092.0,,,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-05-01,312.0,,,,16564.0,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-06-01,39984.0,1631.0,,,20971.0,,,,,,,,,,,,,1.0,0.0,,,,,1.0,1.0,,,,,,,,,,1998.0,,,,,,,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-07-01,10744.0,930.0,,,24341.0,,,,,,,,,,,,,,,1.0,,,,1.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-08-01,3945.0,11232.0,14082.0,,26854.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,195.0,,,,1314.0,,,,,,,,,,,,
507327569,Астраханская область,Астрахань,56,F,2023-09-01,16596.0,,14592.0,,7631.0,,,,,,375.0,,,,,,,1.0,,,,1.0,,,,,,,,,0.0,,,,825.0,,,,366.0,,,,,,,,,,,,
507343875,Москва,Москва,28,M,2023-04-01,,58723.0,,,53478.0,19539.0,,168715.0,,,,,,,140877.0,,,,,1.0,,,,,,,0.0,,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,
507343875,Москва,Москва,28,M,2023-05-01,4017.0,62912.0,,,91586.0,31917.0,,13500.0,,,6102.0,,,,71904.0,,,,,1.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
507343875,Москва,Москва,28,M,2023-06-01,667.0,266402.0,155688.0,,124226.0,9108.0,,108156.0,,,300.0,,,,76584.0,,,0.0,,1.0,,,,,,,0.0,,,,1.0,,,,,,7782.0,,,,,,,,,,,,,,
507343875,Москва,Москва,28,M,2023-07-01,5754.0,45609.0,,,62546.0,25971.0,,1315.0,,,,,,,62778.0,,,0.0,,1.0,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,63.0,,,,,,,,,
507343875,Москва,Москва,28,M,2023-08-01,3747.0,18300.0,91848.0,,45772.0,24996.0,,1254.0,,,58923.0,,,11400.0,83996.0,,,0.0,,1.0,,,,0.0,1.0,,,,,,,,,,,,4590.0,,,,,30.0,,,,,,,,,
507343875,Москва,Москва,28,M,2023-09-01,7004.0,207267.0,,,77426.0,33066.0,,,,,100680.0,,,7200.0,130224.0,,,0.0,1.0,,,,1.0,,0.0,0.0,,,,,,,,,,10356.0,,,,1623.0,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-04-01,4639.0,64324.0,,,180654.0,,3900.0,,,,3576.0,,,,9915.0,,,1.0,1.0,,,,,,,,0.0,,,,,,,,231.0,3213.0,,,,,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-05-01,4158.0,1485.0,,,163978.0,,,,,,7296.0,,,,17471.0,,,1.0,,0.0,,,,0.0,,0.0,,,,,,,,,207.0,,,,,,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-06-01,,16185.0,13497.0,14400.0,126286.0,,3900.0,,,,,,,,17157.0,,,1.0,1.0,,,,,,,0.0,0.0,,,,,,,,,804.0,,,,,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-07-01,,31161.0,,,116087.0,,,,,,2256.0,,,,15843.0,,,1.0,1.0,,0.0,,,0.0,,,,,,,,,,,,846.0,,,,,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-08-01,,25524.0,,,203511.0,,3900.0,,,,10951.0,,,,32406.0,,,1.0,,,,1.0,,,,0.0,,,,,,,,,,,,,10122.0,,,,,,,,,,,,
507350226,Санкт-Петербург,Санкт-Петербург,42,M,2023-09-01,,45408.0,,2880.0,147231.0,,3900.0,,,,7127.0,,,,59820.0,,,,1.0,,,,,0.0,,,0.0,,,,,,,,,2268.0,,,,,,,,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-04-01,984.0,750.0,11397.0,,19842.0,20676.0,,,238925.0,4800.0,,,,,12122.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,567.0,,,,,,12063.0,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-05-01,,10473.0,,,20716.0,14826.0,,7650.0,63470.0,6000.0,,,,,7827.0,,,1.0,,,,,,0.0,1.0,,0.0,,,,,,,,,,,,,,,381.0,,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-06-01,834.0,7155.0,4059.0,,10052.0,17544.0,,,,3000.0,,,1800.0,,18248.0,,,0.0,,,,,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,840.0,,,,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-07-01,2157.0,7608.0,,,20953.0,19512.0,,4500.0,8273.0,6000.0,540.0,,2280.0,5400.0,12176.0,,,0.0,1.0,,,,,,1.0,,0.0,,,,,,,,,378.0,,,,,,225.0,,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-08-01,,5172.0,13371.0,,45117.0,33036.0,,,39186.0,2700.0,,,1572.0,,12828.0,,,0.0,,,,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,1950.0,,,,,,,,
507359865,Ростовская область,Ростов-на-Дону,36,M,2023-09-01,828.0,46770.0,29850.0,,84994.0,35562.0,,19556.0,3640.0,2700.0,897.0,,840.0,,35248.0,,,1.0,,,,,,,,1.0,0.0,,,,1.0,,,,39.0,,,,,,,,249.0,,,,,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-04-01,21507.0,69582.0,29865.0,,267378.0,,,,,,15657.0,8904.0,18654.0,3180.0,26991.0,,,1.0,1.0,,,,,,,,,,,,,,,,1056.0,3471.0,,,,,,,,,,,,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-05-01,21906.0,15150.0,46747.0,,238214.0,,,,,,18630.0,6978.0,2436.0,,42375.0,,,1.0,,1.0,,,,,,,0.0,,,1.0,,,,,1089.0,,3066.0,,,,,,,,,,120.0,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-06-01,13174.0,56785.0,5487.0,,171958.0,,,3600.0,,,,,675.0,690.0,95429.0,,,1.0,1.0,,,,,,,0.0,,,,0.0,,,,,651.0,2835.0,,,,,,,,,,,,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-07-01,1872.0,41475.0,2874.0,,199516.0,,,23550.0,,,24603.0,1470.0,1461.0,,47847.0,,,1.0,,1.0,,,,0.0,,0.0,,,,,,,,,87.0,,141.0,,,,,,,,,,,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-08-01,4389.0,112560.0,234258.0,,241839.0,,40650.0,,,,751563.0,,3225.0,13560.0,71715.0,,,1.0,1.0,,,,,,0.0,,,,,,,,,,216.0,5619.0,,,,,,,,,,,,,,,
507613398,Нижегородская область,Нижний Новгород,42,M,2023-09-01,39912.0,66120.0,36756.0,,173348.0,133.0,,2250.0,,,840.0,33177.0,3315.0,,20868.0,,,1.0,,,,1.0,,0.0,,,,,,0.0,,,,,1986.0,,,,8580.0,,,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-04-01,4423.0,,15297.0,,130879.0,23550.0,4500.0,,,,99168.0,,,,35685.0,,,,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,1170.0,,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-05-01,2037.0,24792.0,17094.0,6615.0,91586.0,47283.0,9900.0,,,,309798.0,,,,40200.0,,,0.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,330.0,,2352.0,612.0,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-06-01,8724.0,11154.0,35988.0,8370.0,35555.0,30576.0,,,,,427215.0,,,,20223.0,,,1.0,,,,,1.0,1.0,,,,,,,0.0,,,,432.0,,,,,1773.0,,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-07-01,13368.0,115260.0,175629.0,76096.0,116532.0,38637.0,5400.0,,,,219799.0,,,17700.0,15539.0,,,1.0,1.0,,1.0,,,0.0,,,,,,,,,,,666.0,5748.0,,735.0,,,,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-08-01,10519.0,53571.0,58791.0,131991.0,174498.0,29868.0,4500.0,,,,42501.0,,,10080.0,14018.0,,,1.0,1.0,,0.0,,,,,,,,,,,,,,522.0,2619.0,,,,,,,,,,,,,,,
507637921,Москва,Москва,41,M,2023-09-01,,15423.0,76123.0,,4230.0,2166.0,,,,,1803.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,,,63.0,,,,,,
507657868,Москва,Москва,37,F,2023-04-01,,,28473.0,,276636.0,,,,,,105273.0,83634.0,,,8835.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
507657868,Москва,Москва,37,F,2023-05-01,2708.0,,,,443915.0,,,,180.0,,148521.0,78780.0,,,6927.0,,,1.0,,1.0,,,,,0.0,0.0,,,,,,,,,132.0,,,,,,,,,,,,,,,,
507657868,Москва,Москва,37,F,2023-06-01,2853.0,,31992.0,,361669.0,,2562.0,150.0,,,52821.0,83637.0,,,4520.0,,,1.0,0.0,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,
507657868,Москва,Москва,37,F,2023-07-01,145.0,180.0,61749.0,,270158.0,621.0,,,90.0,,128757.0,75000.0,,,11580.0,,,0.0,,1.0,,,,,,0.0,,,,,,,,,,,2943.0,,,,,,,,,,,,,,
507657868,Москва,Москва,37,F,2023-08-01,120.0,,4200.0,,132557.0,2028.0,,4692.0,,,28566.0,,,,6906.0,,,1.0,,1.0,,,,,0.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,
507657868,Москва,Москва,37,F,2023-09-01,40.0,,1197.0,,110845.0,3324.0,,2880.0,,,20739.0,,,,4788.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,16011.0,,,,,,,,,,,,
507659138,Москва,Москва,31,M,2023-04-01,23916.0,18075.0,,,37610.0,19422.0,,,,,17037.0,41070.0,8637.0,,17423.0,,,1.0,0.0,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,
507659138,Москва,Москва,31,M,2023-05-01,1308.0,16026.0,,,63325.0,16434.0,,,,,,185565.0,7745.0,,7428.0,,,1.0,,,,,,,,0.0,,,,1.0,,,,,63.0,,,,,,,,,,,,48.0,,,,
507659138,Москва,Москва,31,M,2023-06-01,,720.0,,,120097.0,24504.0,,,,,,360468.0,8904.0,,10752.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,18021.0,312.0,,,,
507659138,Москва,Москва,31,M,2023-07-01,15348.0,5190.0,,,56709.0,22017.0,,,,,1929.0,,,4350.0,12867.0,,,1.0,,0.0,,,,,,0.0,,,,1.0,,,,,765.0,,,,,,,,,,,,,,,,
507659138,Москва,Москва,31,M,2023-08-01,582.0,,,,210166.0,10251.0,,,,,309.0,25986.0,8952.0,,3636.0,,,1.0,,,,,1.0,,,,,,,1.0,0.0,,,,27.0,,,,,504.0,,,,,,,447.0,,,,
507659138,Москва,Москва,31,M,2023-09-01,711.0,,3600.0,,77006.0,12015.0,,,,,3135.0,76815.0,4152.0,,11697.0,,,0.0,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,3837.0,207.0,,,,
507910150,Москва,Москва,26,M,2023-04-01,5220.0,65236.0,,,11495.0,11331.0,20700.0,,,,42267.0,,,,92427.0,,,1.0,,1.0,,,,,,,,,1.0,,0.0,,,,258.0,,,,,,,,,,,,,,,,
507910150,Москва,Москва,26,M,2023-05-01,40842.0,119427.0,70605.0,,68245.0,4939.0,,,,,41574.0,,,,168777.0,,,0.0,1.0,,,,,1.0,0.0,,,,,,,,,,,5955.0,,,,,,,,,,,,,,,
507910150,Москва,Москва,26,M,2023-06-01,12705.0,62985.0,,,6.0,,7500.0,,,,39084.0,,,13236.0,152923.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,633.0,3144.0,,,,,375.0,,,,,,,,,,
507910150,Москва,Москва,26,M,2023-07-01,894.0,93396.0,18240.0,,24706.0,26400.0,21300.0,289251.0,49800.0,,49914.0,,,20220.0,101748.0,,,1.0,1.0,,,,,1.0,,,,,,,0.0,,,,,4560.0,,,,,1149.0,,,,,,,,,,
507910150,Москва,Москва,26,M,2023-08-01,4623.0,86130.0,10521.0,,2568.0,10080.0,13200.0,,,,28167.0,69813.0,,,128333.0,,,0.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,525.0,,,,660.0,,,,,3489.0,,,,,
507910150,Москва,Москва,26,M,2023-09-01,6387.0,65388.0,,,149.0,1455.0,13200.0,,,,8046.0,,,,110817.0,,,,1.0,,,,,1.0,,0.0,,,0.0,,,,,,,3261.0,,,,,660.0,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-04-01,14430.0,13452.0,,651940.0,99814.0,5442.0,,,,,21177.0,,3261.0,,68100.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,,13161.0,,,,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-05-01,6297.0,2190.0,6894.0,633799.0,109352.0,8526.0,900.0,,,,15211.0,,,,43982.0,,,1.0,,1.0,,,,,,,,,,0.0,0.0,,,,306.0,,,,,,,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-06-01,5279.0,34592.0,48000.0,949576.0,226452.0,34503.0,,3600.0,,,18078.0,,,,76719.0,27464.0,,1.0,,1.0,,,,0.0,,,,,,,,,,,255.0,,2400.0,,,,,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-07-01,14510.0,1560.0,,1113565.0,217046.0,11589.0,,3060.0,,,21657.0,,3066.0,,78872.0,557.0,,0.0,,,1.0,1.0,,,0.0,,,,,,0.0,,,,,,,47892.0,10698.0,,,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-08-01,4977.0,2802.0,,633814.0,203660.0,16926.0,,726.0,,,56010.0,,3240.0,,38370.0,,,0.0,1.0,,,,,,,,,,,0.0,,,,0.0,,138.0,,,,,,,,,,,,,,,
507917797,Кемеровская область,Кемерово,25,M,2023-09-01,11634.0,18522.0,,1013171.0,171824.0,12759.0,,,,,248826.0,,,,46360.0,,,1.0,,,,1.0,,,0.0,,,,,,0.0,,0.0,,570.0,,,,8247.0,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-04-01,,,,,,,,,,,,,,,,1336.0,,,,1.0,,1.0,1.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-05-01,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-06-01,,,,,,,,,,,,,,,,2556.0,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-07-01,,,,,,,,,,,,,,,,9886.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-08-01,,,,,,,,,,,,,,,,19920.0,,,1.0,,,1.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
508172415,Москва,Москва,29,M,2023-09-01,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-04-01,3045.0,7632.0,56283.0,3900.0,52245.0,2874.0,,,,21750.0,204837.0,11997.0,,,18587.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,10233.0,,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-05-01,2514.0,4533.0,129156.0,,35185.0,,,,,,2100.0,8700.0,,,19929.0,,,1.0,,,0.0,,,,,,1.0,,1.0,,,,,,120.0,,,,,,,,,,,435.0,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-06-01,933.0,98203.0,56817.0,,68813.0,1314.0,,,,58260.0,136101.0,,,,27088.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,45.0,,,,,,,,,2913.0,,,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-07-01,414.0,600.0,18687.0,,51263.0,,,1800.0,,5340.0,62790.0,,,,9435.0,,,1.0,0.0,,,,,,,,1.0,,1.0,,,,,,18.0,,,,,,,,,264.0,,,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-08-01,5013.0,14838.0,22488.0,,44399.0,,,96000.0,,77850.0,48872.0,,,,4740.0,,,1.0,,,,,,0.0,1.0,,,,,,,,,,249.0,,,,,,,4800.0,,,,,,,,,
508173435,Свердловская область,Екатеринбург,51,F,2023-09-01,,930.0,38784.0,,31826.0,1158.0,,109800.0,,,3183.0,,,,12132.0,,,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,5490.0,,,,,,,,,
508197268,Москва,Москва,33,M,2023-04-01,1170.0,106618.0,50340.0,,66975.0,81189.0,,3303.0,,,7920.0,,,,64592.0,,,1.0,1.0,,0.0,,,,,1.0,,,,,,,,,57.0,5247.0,,,,,,,,,,,,,,,
508197268,Москва,Москва,33,M,2023-05-01,7395.0,15921.0,68760.0,,71099.0,69030.0,,4056.0,,,3990.0,,,15300.0,103901.0,,,0.0,,1.0,,,,1.0,,0.0,,,,,,,,,,,2958.0,,,,,,,,,,,,,,
508197268,Москва,Москва,33,M,2023-06-01,10125.0,126053.0,51180.0,,49937.0,65511.0,,7050.0,,,9450.0,,,16740.0,82208.0,,,0.0,,1.0,,,,,,,,,,,1.0,,,,,,3036.0,,,,,,,,,,,834.0,,,
508197268,Москва,Москва,33,M,2023-07-01,4980.0,188877.0,,,79488.0,113949.0,,11400.0,56545.0,,,,,8550.0,136301.0,,,1.0,,1.0,,,,0.0,,0.0,,,,,1.0,,,,243.0,,,,,,,,,,,,,,,,
508197268,Москва,Москва,33,M,2023-08-01,36298.0,107671.0,,,79205.0,61212.0,3900.0,18645.0,3546.0,,,,,,83657.0,,,1.0,,1.0,,,,,0.0,,,,,,1.0,,,,1809.0,,,,,,,,,,,,,,,,
508197268,Москва,Москва,33,M,2023-09-01,3195.0,38136.0,,,75564.0,81768.0,,20856.0,,,,,,18300.0,75597.0,,,0.0,,1.0,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,912.0,,,
508225296,Москва,Москва,51,F,2023-04-01,22582.0,8235.0,74.0,,67505.0,,,4296.0,,,,2994.0,2670.0,,19379.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
508225296,Москва,Москва,51,F,2023-05-01,14578.0,8100.0,27645.0,,37546.0,,,,,,2286.0,,7980.0,,20819.0,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
508225296,Москва,Москва,51,F,2023-06-01,,9252.0,20326.0,,25897.0,,300.0,9477.0,,,2709.0,,,,33356.0,,,,,,,,,,1.0,0.0,,,,,0.0,,,,,,,,,,,471.0,,,,,,,,,
508225296,Москва,Москва,51,F,2023-07-01,,48840.0,29338.0,,15788.0,,,,,,2721.0,,,,103148.0,,,1.0,,1.0,,,,,,0.0,,,,0.0,,,,,,,1464.0,,,,,,,,,,,,,,
508225296,Москва,Москва,51,F,2023-08-01,,16485.0,18012.0,,26760.0,,2250.0,,,10170.0,,,,4806.0,29713.0,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
508225296,Москва,Москва,51,F,2023-09-01,,,1866.0,,18384.0,,,,,,,1170.0,,4200.0,22677.0,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
